,name,votes,winner,win_difference
415,Trace and Flora's group as pirates,4,False,0
414,Trace leaves a bar with Alaric and Tigress instead of Flora and Keith,5,False,0
412,Justice League of Twokinds,4,False,0
449,Youngtani and Rose in a Sass-Off,6,False,0
447,Laura and Natani duel over Keith,6,False,0
508,Older Maeve watching a sunset,15,False,0
480,An excited Rose helps a slightly overwhelmed Raine get dressed and ready for a ball. ,24,False,0
485,Keith and Natani playing console games together while wearing their pj's,48,False,0
476,Rose and King Adelaide share tea and conversation at the Legacy estate,12,False,0
475,"Flora, Maddie, Natani, Keith and Trace all ""training"" using wooden/cardboard gear. Keith is trying to train, Natani is messing with him, Flora and Maddie are just fooling around and Trace is confused. ",20,False,0
474,"An older Madelyn and Keith enjoying a romantic dinner in front of a fireplace w/ a sleeping toddler basitin clutching a keidran plushie. On the fireplace mantle, an urn with Natani's mana necklace.",10,False,0
473,Young Euchre teaching Young Rose Magic,11,False,0
478,Trace and his merry pirate crew,4,False,0
499,More magic charms turn Natani Human and Keith into a wolf keidran.,24,False,0
498,Flora enslaving her old master,2,False,0
497,Raine and Zen wrapped up in a blanket watching the stars together.,40,False,0
496,"Natani, Keith, Trace, Flora, Zen, Kathrin (Anyone really) in a choir, singing a song.",2,False,0
495,Two Kinds Star Wars mashup! Jedi Knights Natani & Keith,8,False,0
493,Zen proposing to Clovis at the new Dragon Masquerade.,16,False,0
492,Red's theatre troupe.,4,False,0
490,Assassin's Creed Zen and Natani,7,False,0
489,Group A relaxing at the beach,5,False,0
488,Original design Flora (tuxedo cat) meets tiger Flora,27,False,0
487,Human Flora and Keidran Trace doing cute couples stuff?? Or some type of role swap between them?,5,False,0
486,Princess Reni and Lady Nora fight over Dragon Trace. ,19,False,0
491,Male Clovis gloating over female Zen,10,False,0
479,Kathrin and Eric sharing a totally platonic hug,14,False,0
481,"""Team A group hug"" Trace, Flora, Keith, and Natani show each other some love after CH 18's events.",5,False,0
446,"Fem Mike dressed in some cute lingerie, with the implication that Nora has controlled his body in order to make him put the lingerie on.",6,False,0
482,Tigress Trance as Wonder Woman,8,False,0
445,Keith and Natani first bath scene expect Keith is also a girl pretending to be a man,27,False,0
443,"Kat x Keith, beach house ocean romance.",2,False,0
450,Trace and Flora as samurai kimonos and katanas (like in Rurouni Kenshin).,3,False,0
467,"Mike and Laura together where mike is a girl and laura is poking hes nose saying ""nice to see a foxgirl around here"" while mike is blushing and trying not to get mad cause girling ",4,False,0
472,Maddie & Maeve at a sleepover having a pillow fight,4,False,0
471,Nibbly (keidranized) sleeping with a Scythe plushie,5,False,0
470,Wrinry getting her wings back,2,False,0
468,"Kat happily sewing a new, fancy apron",6,False,0
466,Karen chasing Evals with a switched on vacuum cleaner,4,False,0
465,Maeve and Maddie having a footie pajama slumber party! they should be watching a scary movie/being read a scary story!,7,False,0
464,"Nora controlling Fem!Mike's body, forcing him to wear cute, frilly lingerie.",14,False,0
463,Young Flora looking up at the lights of the Legacy estate.,36,False,0
462,Please red with heavy Raine hugging together :)  make it happens its a couple,16,False,0
461,Back To The Future Two Kinds,10,False,0
460,Archmage Maeve,23,False,0
459,Alaric finishing his statue of Keith,3,False,0
458,Species transformation! Keidran Kathrin x Basitin Keith,3,False,0
484,Mary and Raine Silverlock's escape from slavery,36,False,0
483,Saria plays with little Flora and other children's.,8,False,0
610,Saria plays with little Flora and other farmers children's.,16,False,0
606,Ephemural as Dagoth Ur.,1,False,0
604,Raine changes back (via human anklet),9,False,0
724,Red tries to dance with Raine but fails miserably.,1,False,0
722,Corrupted Trace,8,False,0
721,"""Modern day"" Zen and Raine having a picnic on a high rise rooftop, under the stars.",13,False,0
720,Dragon Laura,22,False,0
719,"Natani and King Adelaide arm-wrestling. Natani bracing against the table, Adelaide being Adelaide.",35,False,0
725,Trace painting a babyroom while Flora stands in the door opening and keeps chnging her mind on where to put things.,18,False,0
748,Raine Height and bust chart both forms,17,False,0
747,Concepts for Male and Female Lion Keidran,20,False,0
746,Nibbly plays dead while Raine sets her down at Sythe’s feet,9,False,0
745,Tiger Trace character reference,6,False,0
744,"Natani and King Adelaide arm-wrestling. Natani bracing against the table, Adelaide just being Adelaide.",75,True,0
743,Follow up to Maeve and Maddie pillow fight - eating popcorn and watching a movie (+Maddie has an ice pack on her head),5,False,0
742,Krystal from Star Fox,12,False,0
741,Can we see when Reni and Keiren (the Captain) first met,9,False,0
739,Wet Kat: Expectation vs Reality,26,False,0
738,Wrinry gets her wings back,4,False,0
737,Female characters backside comparison chart,49,False,0
736,Zen Body Pillow,6,False,0
735,"Nibbly in her transformed state, wearing Makoto Nanaya's outfit. (squirrel beastkin from BlazBlue)",4,False,0
734,Panel redraw of the last panel from page 496 (Keith and Alaric fight),9,False,0
723,"Trace, Keith, and Flora as a triumvirate from Pyre.",3,False,0
733,"Young Trace & Red sparring in the Templar academy. Trace may have magic, but Red has burning spirit.",1,False,0
757,Keith as Deity Link from Majora's Mask.,1,False,0
726,Lilith visits Zen as he recovers from his Keith-inflicted sword wound,6,False,0
717,"Trace next to his P-51 with Flora nose art, With Natani Next to Her plane with Keith as his Nose art.",4,False,0
716,"Older Madelyn and Keith, romantic dinner, fireplace. Toddler basitin w/ keidran plushie",8,False,0
718,"Summer theme: beach volleyball match, Natani & keith vs flora & trace",22,False,0
715,Red-Haired Guy turned into a Human-Keidran hybrid like Raine (with her possibly  in her Human-Keidran hybrid form as well).,5,False,0
714,Reni in an autumn forest during the Monarch butterfly migration,6,False,0
713,Flora Pregnancy Mood Swings,19,False,0
711,Sombra Nibbly!,3,False,0
705,The Suitors of King Adelaide,16,False,0
709,Eric and Alaric have an Art off!,11,False,0
708,Wrinry getting her wings back,2,False,0
706,Trace Losses his memories again and is very confused,5,False,0
704,Vulnerable little sister. Maren comforting Karen.,1,False,0
703,Female characters back fur patterns,8,False,0
710,Raine bites Nibbly's tail,12,False,0
732,Kathrin gets stuck in a basitin supply barrel 'borrowing' food. Gets caught,4,False,0
731,Evil Trace force to relive the memories of Mistletoe 2012,11,False,0
730,Maddie as Tiny Tina from Borderlands 2,4,False,0
728,"natani and zen quit being assassins, and instead start a mind-link powered telegram service.",8,False,0
727,Raine is the new Doctor (from Doctor Who). Red and Sythe are her companions.,8,False,0
740,KatNat catnap,4,False,0
762,Mad Scientist Maddie doing some kind of experiment that does not go as expected,13,False,0
694,"Kathrin dresses Flora to some uncomfortable clothes. Kathrin:"" Now you are Duchess, so you have to look like Duchess.""",4,False,0
763,What if Evals became the girl and not Mike.,3,False,0
785,King Adelaide's Piano Performance,5,False,0
790,"Crew as Monty Python and the Holy Grail, Clovis is killer rabbit. RUNAWAY!",20,False,0
789,Dragon Laura,5,False,0
788,Eric gets a chance to draw Merie the mermaid,3,False,0
787,Team B playing beach volleyball.,6,False,0
784,Keith accidentally seduces Kat with his amazing cooking.,11,False,0
778,"""Twokinds Sleepover"" The main 4 have a sleepover together.",15,False,0
782,"Zen and Raine all bundled up in a blanket, watching the stars together. ",25,False,0
781,Drunken antics. Keith goes to Madame Reni's bedroom to fight with dragon for Natani's honor.,34,False,0
780,"Raine as Jekyll and Hyde (human form as Jekyll, savage beastly looking wolf form as Hyde)",7,False,0
779,Feral Raine,13,False,0
777,"A slightly older Madelyn and Keith enjoying a gentle, romantic dinner together in front of a fireplace.",1,False,0
783,Keith proposes to Laura on the beach where she first found him,8,False,0
792,No,7,False,0
802,Keith saves Kat's life with a passionate kiss.,10,False,0
807,A sequel to the pillow fight: Maddie and Maeve watching a movie. Maddie has an icepack on her head from the pror mishap.,7,False,0
806,Maren bikini pin-up,8,False,0
805,Keith asks Natani exactly how many crystals they ask the table for.,6,False,0
804,"Zen and Raine all bundled up in a blanket, watching the stars together. ",25,False,0
769,"Zen and Natani in fancy clothes, and dancing.",2,False,0
764,"Natani practicing pickup lines in the mirror, not realizing keith is behind her.",49,False,0
761,Trace cooking breakfast for Flora on mothers day. ,42,False,0
765,Adira returns to find the Riftwall tavern portal open to a new tavern opened by Mike and Evals.,8,False,0
760,The remaining twokinds cast playing a second D&D style game,24,False,0
758,The moment Young Rose was discovered while looking for Euchre during CH16,33,False,0
756,Lilith visits Zen as he recovers from his Keith inflicted sword wound,15,False,0
753,Firefox Mike as a Fire bender.,6,False,0
754,Zen riding into the sunset on a horse with scythe tied up and slung over the back.,9,False,0
755,Natani goes to tug Keith's tail but it detaches,11,False,0
752,"Trace, Keith, and Flora as a triumvirate from Pyre.",3,False,0
751,Evil Trace force to relive the memories of Mistle Toe 2012,6,False,0
750,Nora as Shenron from DragonBall Z,10,False,0
749,Kathrin try to be evil by baking oatmeal and raisin cookies instead of chocolate chip,19,False,0
776,Dark Trace protecting Flora,22,False,0
775,Alternate Gender-swapped Universe: FemMike and FemEvals first encounter 'bastian black magic' turning Mike into a guy,5,False,0
774,Maeve cosplays tiny tina from borderlands,4,False,0
773,Landan the Coffee Knight,7,False,0
772,Carver as Crash Bandicoot and Raine as Aku Aku,3,False,0
771,Raine as a WWII-style fighter nose art. ,13,False,0
770,Group A Relaxin at the beach,13,False,0
767,Lieutenant Reed and Daniels getting cursed with Keidranfication collars!,28,False,0
766,"Flora is jealous of Tigress Trace ""Cup"" size",16,False,0
712,"Flora is jealous of Tigress Trace  ""Cup"" size ",33,False,0
688,King Adelaide “accidentally” kisses Eric,35,False,0
607,Red's templar theater troupe rehearsal,1,False,0
634,"Trace transformed into a potato sack, with an angry Flora scolding a confused Nora",4,False,0
632,Princess Clovis split into two persons: A fully fox Clovis and a fully wolf Clovis,42,False,0
631,Flora as a Zora from Legend of Zelda BoW,5,False,0
628,Twokinds meets Splatoon,1,False,0
627,"Pixie Panic Aftermath 2: Mike and Evals, all dolled up.",8,False,0
626,Kat and Raine's second cooking lesson: Summer BBQ edition,13,False,0
625,Male and Female Human-Keidran Hybrids,22,False,0
630,"TechFox Mike, panicking",15,False,0
648,"A slightly older Madelyn and Keith w/ sleeping toddler basitin clutching keidran plushie. On fireplace mantle, an urn with Natani's mana necklace.",8,False,0
646,Young Rose Captured/Discovered while looking for Euchre during Chapter 16,6,False,0
645,Stargate meets Twokinds,9,False,0
644,Maddie and Grand Spy Edmund have a spy-off (Who's the best infiltrator?).,4,False,0
643,Trace having accidentally turned himself and Flora into Merfolk.,7,False,0
641,That adorable river mermaid from last week's Rowboat Romance sketch,27,False,0
640,A Daring Escape: Euchre rescues Mary and Raine from slavery (page 729),3,False,0
639,"Zen and Human Raine, all bundled up in a blanket, watching the stars together. ",16,False,0
638,Lilith visits Zen as he recovers from his Keith inflicted sword wound,5,False,0
637,Keith proposing to Laura,22,False,0
642,FFXIV Trace Legacy Raid Team,2,False,0
662,Maeve and Maddie watching the stars,3,False,0
633,Sealeen #1Templar Fangirl ( with Landen holding sign or banner that reads Go Templars! ),4,False,0
635,Evil Trace Forced to Relive the Memories of Enchanted Mistletoe Toe 2012.,11,False,0
660,"Kathrin can't find a mannequin to test her tailored creations on, so she uses Mike and Evals instead.",12,False,0
636,Karen gets another pair of ears! (Basitin),3,False,0
602,Zen riding into the sunset on a horse with sythe tied up and slung over the back.,25,False,0
601,Wrinry getting her wings back,12,False,0
600,"Keith x Kat at the beach. Kat is on top of Keith at a white sand beach resort somewhere, at sunset.",11,False,0
599,Musclebound Lynn: A Pre-SeaLynn Date Encounter,5,False,0
598,Maddie as Ed from Cowboy Bebop,5,False,0
603,"Zen and human Raine all bundled up in a blanket, watching the stars together.",21,False,0
624,Nora turns Flora into a Dragon egg,10,False,0
622,The suitors of King Adelaide,12,False,0
621,Flora & Trace at ultrasound for baby.,7,False,0
620,"D&D Game Night Group A! Human counterparts of Natani, Keith, Flora, and Trace playing the campaign of twokinds",37,False,0
619,Zen riding into the sunset on a horse with scythe tied up and slung over the back.,1,False,0
618,Trace gets drunk and leaves a bar with Tigress 37 and Alaric instead of Flora and Keith.,10,False,0
617,Maeve was really the evil mastermind the whole time!,15,False,0
615,Flora tries to help a very sunburned Trace by following her instincts and licking him.,6,False,0
614,Natani and King Adelaide arm-wrestling.,28,False,0
613,Sythe Without his ponytail,2,False,0
612,The cast of Twokinds as the crew from the Serenity from Firefly,3,False,0
611,Nibbly had shaved Sythe and puffed up his remaining fur to make him look like a humanoid poodle.,18,False,0
616,Keiren makes a surprise visit to Reni's lair and learns she projects embarrassing dreams in her sleep,6,False,0
661,Keith sailing with the King of Red Lions (Wind Waker crossover),0,False,0
659,Trace and Flora as Flint and Lupa from Bloodline,5,False,0
689,Trace and a pokeball. Hijinks ensues.,3,False,0
681,Kathrin as a baby/young child,38,False,0
683,Mad Scientist Maddie doing an experiment ,15,False,0
678,Zen and Clovis as Fox Mccloud and Krystal,11,False,0
677,Keith sailing with the King of Red Lions (The Legend of Zelda: Wind Waker Crossover),4,False,0
675,Keidran Eric using (Fem)Mike to model clothes for her on a shopping trip,31,False,0
674,Laura as Aeris from Final Fantasy VII,3,False,0
673,Zen riding into the sunset on a horse with scythe tied up and slung over the back.,6,False,0
672,Alternate Universe: Keith and Kathrin together!,10,False,0
679,Sythe's Bad Fur Day: Nibbly's Revenge Sythe in Poodle Cut,1,False,0
702,Double's Beach Volleyball: Red and Raine vs. Maren and Sythe,12,False,0
701,Keith proposing to Laura,6,False,0
700,Clovis cuts in and dances with Zen at The Dragon Masquerade.,15,False,0
698,Team A at an arcade.,2,False,0
697,"Unable to find a mannequin to put her tailoring on, Kathrin settles for Mike and Evals.",2,False,0
696,"Expectation vs Reality, Kat edition with wet hair/fur",13,False,0
695,"D&D Group B. Zen, raine, maren, red, karen, sythe and nibbly human counterparts (except nibbly).",7,False,0
693,"♂ to ♀ Lineup C (Eric, Alarik, Keiren and newcomer Carver)",6,False,0
692,Steampunk engineers Mike and Evals,8,False,0
691,Your 30th birthday from Trace and Keith’s point of view.,25,False,0
690,Raine in a wedding dress.,6,False,0
680,"Flora finds the TARDIS, whilst walking in the woods with Trace. Flora is curious while Trace is cautious.",6,False,0
682,The moment when Young Rose was captured/discovered while looking for Euchre during the Chapter 16 flashback,24,False,0
658,Raine: Don't make me angry (hulk reference),3,False,0
684,Flora tries to help a very sunburned Trace by following her instincts and licks his sunburn.,12,False,0
656,Nora has turned Reni into a pre-adolescent dragon so she can be Trace's big sister,6,False,0
657,Group A at the beach since it is summer,8,False,0
654,Older Maeve and Madelyn stargazing,1,False,0
653,Wrinry getting her wings back,2,False,0
652,Dragon Laura,23,False,0
650,Saria plays with little Flora and other farmers children's.,2,False,0
649,Trace struggling to give the now-heavier flora a piggyback ride,7,False,0
655,Natani's first attempt ever at magic,5,False,0
670,Archmage Raine &  archmage keidransized Nibbly fighting together,6,False,0
669,"Kathrin can't find a mannequin to test her tailored creations on, so she uses Mike and Evals instead.",10,False,0
668,Dragon Laura,6,False,0
667,"Zen and Human Raine, all bundled up in a blanket, watching the stars together.",4,False,0
666,Keith proposing to Laura,16,False,0
665,Kat and Raine's second cooking lesson: Summer BBQ edition,2,False,0
664,"TechFox Mike, panicking",4,False,0
663,Natani and King Adelaide arm-wrestling.,8,False,0
687,Tiger Trace Character Reference,7,False,0
686,Metal Gear Trace (Trace as Raiden from Metal Gear Rising) ,2,False,0
685,Greaser Natani!,4,False,0
400,Kieth teaches Natani how to sword fight,5,False,0
401,Flora as Overwatch D.Va,16,False,0
395,Prom Queen Mike & Prom King Evals ,1,False,0
134,Trace and Flora's first kiss remastered,22,False,0
131,"Updated ""bust chart"" for the gender bent groups",35,False,0
132,Evals sparring with fem-Mike,10,False,0
129,"""Team A group hug"" Trace, Flora, Keith, and Natini all hug to bond after a stressful chapter 18.",9,False,0
127,King Maddie,17,False,0
130,A spring day with Raine,6,False,0
136,Raine and Ember book sharing (Raine sharing books with Ember from Bloodline),35,False,0
137,AU where Keith grew up with Alaric and was never banished.,27,False,0
138,"TK characters wearing shirts from major universities their species is the mascot of (flora=princeton, nora=drexel, etc)",2,False,0
139,Natani and Keith as Mr. and Mrs. Smith,17,False,0
141,Devilish/Demonic Keith (e.g. a la The Demi-Fiend from Shin Megami Tensei III),6,False,0
142,"Manly Kat attempting to swoon female Eric, who has her sights on another",14,False,0
143,Trace dressed as Cless Alvain (Hero from Tales of Phantasia and Have Flora dressed Mint Adenade,4,False,0
146,All male characters lined up showing off their physique,25,False,0
153,"Archmage Battle Royale (Kat, Rose, Raine)",12,False,0
151,"Euchre tries to teach Rose transformation, but instead they get gender swapped.",11,False,0
150,Kat opens up a Victoria's Secret-esque store for Keidran. ,10,False,0
144,Kathrin and Zen out for lunch.,5,False,0
148,Animorphs: Maren Transform into a Keidran,31,False,0
147,Flora letting Maeve listen to and feel her active unborn baby,19,False,0
133,"Zen playing a Les Paul Electric guitar in a pub, or something along those lines",2,False,0
135,Karate Kat,3,False,0
149,Trace having accidentally turned himself and Flora into Merfolk.,7,False,0
121,Twokinds chars wearing shirts from major colleges they're the mascot of.,2,False,0
105,Maeve dressed as Freya from FF9,6,False,0
106,"All the main male characters lined up, showing off their physique.",43,False,0
103,Flora letting Maeve listen to and feel her active unborn baby,30,False,0
104,"Bond, Zen Bond. At the casino table from Casino Royale, with Lilith as Vesper",18,False,0
109,"Laura watching out from the coast, waiting for Keith.",30,False,0
110,Valkyrie Laura with Sword and/or Shield,5,False,0
111,Keith and Natani as Belle and the Beast,12,False,0
112,An Angry Wrinry stomping her feet with puffed out cheaks,3,False,0
113,Flamenco Flora,10,False,0
114,Arch Mage Raine (wolf) with Natani fighting Clovis,23,False,0
115,The two dragons of the comic having a lil flight out,17,False,0
126,Clovis ticketing Zen for speeding.,3,False,0
125,Raine and Ember Book Club (Raine sharing books with Ember from Bloodline),7,False,0
124,Natani as a Werewolf,39,False,0
123,Sexy Flora transforming into a human.,12,False,0
122,Trace and Flora's first kiss remastered,17,False,0
118,"Reni or Nora stuck in a modern setting, trying to share airspace with something non-draconic. ",9,False,0
119,karen chasing Evals with a switched on vacuum cleaner,14,False,0
117,Delivery/Pizza Tom's Job Interview,22,False,0
145,Arch mage Raine (wolf) with Natani fighting Clovis,10,False,0
159,Karen playing with Raines tail,8,False,0
108,Roselyn as Red from Transistor,11,False,0
189,Euchre,0,False,0
187,Evals,0,False,0
186,Red-haired Guy,0,False,0
183,Sythe,0,False,0
185,Lynn,0,False,0
181,Natani,2,False,0
180,Kei,0,False,0
179,Trace,4,False,0
178,Keith,3,False,0
177,Mike,1,False,0
199,Tiger Trace character reference,13,False,0
198,Younger Flora escaping/leaving Kei and his family back when she was younger ,35,False,0
197,Human flora (necklace of humanification),24,False,0
196,Karen playing with Raine's tail (off screen page 841),12,False,0
195,"Raine & Red riding a motorcycle, with Top Gun movie theme",11,False,0
193,Flora as Overwatch D.Va,5,False,0
191,"Lilith as Vesper Lynd, and Zen as James Bond in the Casino from Casino Royale. ",7,False,0
190,Kieth and Laura trading places during their first meeting on the beach.,9,False,0
194,Natani watching Keith sleep.,44,False,0
206,Trace is wearing Ankle Coverings of Basitinization.,16,False,0
188,Alaric,6,False,0
184,Eric,0,False,0
161,Youngtani possesses Natani's tail and causes a traitorous moment,22,False,0
169,Karen,1,False,0
160,Basidian Propaganda,4,False,0
162,Lilith meeting Euchre and Rose,11,False,0
156,Karen trying to teach Nibbly a doggy trick ,6,False,0
155,Maeve writes letters to Tom suggesting sketches.,7,False,0
154,Post Pixie Panix: Evals and Mike oogleing themselves.,33,False,0
158,Historical Moment: When Trace cursed Karen,18,False,0
176,Madelyn,1,False,0
175,King Adelaide,1,False,0
174,Rose,1,False,0
173,Reni,0,False,0
172,Raine,5,False,0
171,Mrs Nibbly,0,False,0
170,Maren,0,False,0
168,Adira,1,False,0
167,Maeve,0,False,0
166,Mike,0,False,0
165,Flora,3,False,0
164,Kathrin,7,True,0
163,Natani,0,False,0
107,Twokinds chars wearing shirts from major colleges they're the mascot of.,4,False,0
101,Flora letting Maeve listen to and feel her active unborn baby,17,False,0
207,Raine and Zen have a picnic alone under a large tree,4,False,0
27,Sexy female Keith Keiser,11,False,0
29,Maddie the circus master! Maddie disguises the group as a traveling Keidran circus,12,False,0
30,Kathrin's morning stretch,29,False,0
31,"Kathrin doing a spacewalk, with the general shape of the map to TwoKinds present on the planet below.",7,False,0
37,Maddie and Maeve Easter Egg hunt,8,False,0
39,Kat meets Zen,20,False,0
36,Nora gives Flora advice on how to best handle Trace,28,False,0
40,"Maren opens a beauty saloon for Keidran, with Kathrin trying to get Natani groomed.",40,False,0
34,Flora Zora transformation (Zelda botw),11,False,0
33,Trace & Eric Money Fight!,4,False,0
32,Messenger Lynn as Phoenix Wright (Ace Attorney),7,False,0
35,Keith meet Alaric for the first time. Something from their early childhood or first training days,15,False,0
49,Pirate Mike and Evals ship sinking,12,False,0
48,Natani in Titan form (Attack on Titan),3,False,0
47,Jedi Master Raine,11,False,0
46,Lynn/Sealeen date,21,False,0
45,Flora letting Maeve listen to and feel her active unborn baby,17,False,0
44,Raine having a dog dream like she's chasing something,42,False,0
42,Trace having accidentally turned himself and Flora into Merfolk.,6,False,0
41,Yandere Kathrin trying to get Eric-Senpai to notice her.,7,False,0
28,Maeve dressed as Freya from Final Fantasy 9,9,False,0
26,Alaric and Keith training together,19,False,0
56,keidranification: Maren the Kitty!,29,False,0
24,Kat painting a portrait,3,False,0
3,Delivery/Pizza Tom's Job Interview,21,False,0
4,Assassin's Creed Zen and Natani crouched on a rooftop,9,False,0
5,Natani dressed as Sheik from Zelda,3,False,0
6,Maeve biting the wrong tail,35,False,0
7,"Natani as Sherlock, with Keith as Watson",6,False,0
14,Keith in Link's Gerudo outfit from Breath of the Wild,12,False,0
13,The Night in the Woods characters,14,False,0
9,Tsudere wrinry the dragon girl,20,False,0
10,Sawyer and/or Danny from the movie Cats Don't Dance,4,False,0
