,name,votes,winner,win_difference
9466,Bedtime Stories - Adelaide tells a young sleepless Maddie about her adventures before becoming King.,4,False,0
8360,"It is only at the very end of Flora's pregnancy that Kat is FINALLY convinced she's not ""just fat.""",4,False,0
4627,"Body Swap - Flora, in Trace's body, decides to play with her unborn baby, to the dismay of Trace.",4,False,0
33,Trace & Eric Money Fight!,4,False,0
5641,"Sam asks Colin for help getting a book from a high shelf. Much to her surprise, Colin helps by lifting Sam up instead of getting the book down.",4,False,0
12057,"Flora is confronting Lady Nora to Trace's whereabouts. Nora tries to look all innocent, but she actually has Trace completely coiled up in her tail behind her.",4,False,0
6174,Fluffy Winter Keith and Fluffy Winter Natani cuddling and getting cozy during a snowstorm,4,False,0
10236,Trace is bad at Uno,4,False,0
7659,"Cat Nora has no idea that ""RHGUY69"" was actually Natani who kept beating her at the video game, and is laughing uncontrollably at Nora's gamer rage. ",4,False,0
95,Evals walking Maren's dog (Dogception?),4,False,0
4260,Scarlet gets roped into a slumber party with Maddie and Maeve,4,False,0
847,Euchre carrying a sleeping Raine (adult) in a large baby harness,4,False,0
4674,"Laura’s sister first meets Keith and falls for him, but Keith doesn’t pay any attention to her. Sister gets jealous and decides to get revenge.",4,False,0
9471,Bold Reni flirts with Kei but has her personality returned at the last second.,4,False,0
824,Kat fitting Flora into her wedding Dress,4,False,0
2904,Sleepy Kathrin hugs Zens floofy tail.,4,False,0
9453,A mad basement scientist finally completes her invention. Keidran shaped shoes!,4,False,0
9329,Flora and Kat dressed up for the Year of the Ox.,4,False,0
9932,"Hide and Seek with Mrs. Nibbly! She is hidden somewhere in the picture, probably a park where squirrel kind usually reside",4,False,0
4667,Maddie and Karen learn that trying to escape the estate's dungeon sets off retaliatory transformation magics.,4,False,0
5531,"Maren has a 'nightmare' where she's at the altar, about to get married to Sythe",4,False,0
10812,Karen searching Trace's attic finds The Deck of Many Things. Despite the warnings she draws a card and turns Detritus into a 1930s cartoon version of himself.,4,False,0
3428,Ultimate Crack Ships Round 1: Maren x Natani,4,False,0
9454,"Young Alaric convinces a young, bashful and nervous Keith to sneak into the female Basitin bath house.",4,False,0
7669,Willow reference sheet.,4,False,0
7479,Kat wakes up as Dragon. And she's really shocked about it.,4,False,0
6184,"Half-kind Raine angrily shouts at Mary and Euchre for Neglecting and abandoning her respectively, saying she's proud of who she is-Keidran, Halfkind or Human.",4,False,0
1324,"Trace, Flora, Kieth and Natani starting a garage band",4,False,0
19,Seraphina meeting Wrinry,4,False,0
4693,"Trace and Red heading a Templar procession, carrying the banner of their local chapter.",4,False,0
8747,"Raine and Red gender swap, a little confused on a dinner date.",4,False,0
10,Sawyer and/or Danny from the movie Cats Don't Dance,4,False,0
